League,Year,Season,Type,blueTeamTag,blueResult,redResult,redTeamTag,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,blueBans,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,redBans
NALCS,2015,Summer,Season,TL,0,1,TSM,Rumble,Sejuani,Jayce,Kalista,Annie,"Nidalee, Sivir, Gragas",Gnar,RekSai,Azir,Corki,Alistar,"Ryze, Ekko, Hecarim"
NALCS,2015,Summer,Season,GV,1,0,T8,Ekko,RekSai,Urgot,Vayne,Thresh,"Irelia, Kalista, Alistar",Hecarim,Gragas,Viktor,Sivir,Nautilus,"JarvanIV, Rumble, Ryze"
NALCS,2015,Summer,Season,NME,1,0,C9,Rumble,Sejuani,Jayce,Jinx,Annie,"Gragas, Kalista, Alistar",Maokai,Nidalee,Azir,Sivir,Thresh,"Ryze, Ekko, Hecarim"
NALCS,2015,Summer,Season,T8,1,0,TDK,Rumble,Gragas,Varus,Kalista,Thresh,"Nidalee, Vladimir, Ryze",Irelia,Evelynn,Azir,Corki,Alistar,
NALCS,2015,Summer,Season,GV,0,1,TSM,Rumble,XinZhao,Urgot,Tristana,Thresh,"Irelia, Alistar, Gragas",Gnar,RekSai,Azir,Kalista,Annie,"Ryze, Ekko, Hecarim"
NALCS,2015,Summer,Season,CLG,1,0,C9,Gnar,RekSai,KogMaw,Ashe,Alistar,"Rumble, Gragas, Nidalee",Fizz,Ekko,Azir,Sivir,Nautilus,"Ryze, Kalista, Bard"
NALCS,2015,Summer,Season,NME,0,1,TIP,Hecarim,RekSai,Nidalee,Kalista,Thresh,"Ekko, Sivir, Alistar",Rumble,Gragas,Yasuo,Corki,Nautilus,"Ryze, Sejuani, Annie"
NALCS,2015,Summer,Season,TL,0,1,DIG,Rumble,Sejuani,Jayce,Kalista,Thresh,"KogMaw, Sivir, Gragas",JarvanIV,RekSai,Lulu,Corki,Nautilus,"Ryze, Azir, Alistar"
NALCS,2015,Summer,Season,TIP,0,1,GV,Maokai,Nocturne,Kassadin,Sivir,Nautilus,"RekSai, Alistar, Kalista",Rumble,Evelynn,Hecarim,Jinx,Thresh,"Ryze, Annie, Gragas"
NALCS,2015,Summer,Season,TL,1,0,CLG,Sion,Ekko,Azir,Sivir,Annie,"Alistar, KogMaw, RekSai",Gnar,Evelynn,TwistedFate,Ashe,Bard,"Ryze, Kalista, Gragas"
NALCS,2015,Summer,Season,TSM,1,0,T8,Gnar,JarvanIV,Azir,Kalista,Thresh,"Irelia, RekSai, Alistar",Shen,Nocturne,Viktor,Sivir,Annie,"Ryze, Ekko, Gragas"
NALCS,2015,Summer,Season,C9,1,0,TDK,Fizz,RekSai,Viktor,Ashe,Annie,"Alistar, Vladimir, Gragas",Gnar,Ekko,Azir,Sivir,Thresh,"Ryze, Rumble, Kalista"
NALCS,2015,Summer,Season,DIG,1,0,NME,Hecarim,RekSai,Azir,Sivir,Nautilus,"Gragas, Shen, Kassadin",Rumble,Sejuani,Jayce,Jinx,Annie,"JarvanIV, Alistar, Ryze"
NALCS,2015,Summer,Season,GV,1,0,TL,Hecarim,Gragas,Orianna,Sivir,Janna,"Azir, Annie, Kalista",Gnar,RekSai,Viktor,Vayne,Alistar,"Urgot, Ryze, Rumble"
NALCS,2015,Summer,Season,TIP,1,0,C9,Maokai,LeeSin,Orianna,Sivir,Alistar,"RekSai, Azir, Ekko",Rumble,Nocturne,Viktor,Jinx,Annie,"Ryze, Kalista, Gragas"
NALCS,2015,Summer,Season,TSM,1,0,CLG,Rumble,JarvanIV,Azir,Tristana,Alistar,"Ekko, RekSai, Bard",Gnar,Evelynn,KogMaw,Sivir,Thresh,"Kalista, Gragas, Ryze"
NALCS,2015,Summer,Season,TDK,1,0,DIG,Vladimir,Gragas,Viktor,Sivir,Nautilus,"Rumble, JarvanIV, Kalista",Hecarim,RekSai,Azir,Corki,Thresh,"Ryze, Alistar, TwistedFate"
NALCS,2015,Summer,Season,T8,1,0,NME,Shen,RekSai,Vladimir,Kalista,Morgana,"Kassadin, Gragas, Alistar",Nautilus,Olaf,Varus,Sivir,Annie,"Viktor, Azir, Ryze"
NALCS,2015,Summer,Season,TIP,1,0,NME,Nautilus,Nidalee,Ahri,Graves,Alistar,"RekSai, Rumble, Kalista",Shen,Gragas,Ezreal,Corki,Braum,"Sivir, Ryze, Yasuo"
NALCS,2015,Summer,Season,TDK,0,1,TSM,Lulu,Evelynn,Viktor,Tristana,Alistar,"Rumble, Nidalee, Kalista",Nautilus,Gragas,Ezreal,Sivir,Thresh,"Ryze, Vladimir, Irelia"
NALCS,2015,Summer,Season,C9,0,1,TL,Fizz,RekSai,TwistedFate,Tristana,Alistar,Sivir,Nautilus,Gragas,Yasuo,Corki,Annie,"Ryze, Kalista, Rumble"
NALCS,2015,Summer,Season,CLG,0,1,GV,Rumble,Gragas,Lulu,Jinx,Alistar,"Urgot, TwistedFate, Hecarim",Nautilus,Nidalee,Orianna,Sivir,Shen,"Ryze, Azir, Kalista"
NALCS,2015,Summer,Season,DIG,1,0,T8,Shen,Evelynn,Diana,Ezreal,Annie,"Azir, Gragas, Alistar",Irelia,RekSai,Kassadin,Sivir,Nautilus,"Ryze, Kalista, Thresh"
NALCS,2015,Summer,Season,NME,1,0,TDK,Shen,RekSai,Ahri,Kalista,Annie,"Sivir, Vladimir, Azir",Rumble,Gragas,Diana,Tristana,Nautilus,"Ryze, Alistar, Ezreal"
NALCS,2015,Summer,Season,CLG,0,1,TIP,Rumble,Gragas,Lulu,Jinx,Morgana,"Nautilus, Maokai, Shen",Gnar,Nidalee,Ezreal,Sivir,Janna,"Kalista, Ryze, Alistar"
NALCS,2015,Summer,Season,TSM,0,1,GV,Gnar,Gragas,Ezreal,Corki,Annie,"Urgot, Nautilus, Alistar",Maokai,Nidalee,JarvanIV,Sivir,Shen,"Ryze, Azir, Kalista"
NALCS,2015,Summer,Season,DIG,0,1,TL,Shen,Evelynn,Ezreal,Varus,Alistar,"Gragas, Nautilus, Annie",Maokai,RekSai,TwistedFate,Sivir,Thresh,"Ryze, Kalista, Diana"
NALCS,2015,Summer,Season,T8,1,0,C9,Shen,JarvanIV,Ezreal,Graves,Thresh,"RekSai, Sivir, TwistedFate",Rumble,LeeSin,Zed,Corki,Alistar,"Ryze, Kalista, Gragas"
NALCS,2015,Summer,Season,TL,1,0,TDK,Gnar,Gragas,Azir,Sivir,Janna,"Vladimir, Diana, Nautilus",Maokai,RekSai,Ezreal,Vayne,Alistar,"Ryze, Annie, Kalista"
NALCS,2015,Summer,Season,NME,0,1,CLG,Nautilus,RekSai,Ezreal,Corki,Braum,"Sivir, Alistar, TwistedFate",Fizz,Gragas,Orianna,Tristana,Janna,"Ryze, Shen, Kalista"
NALCS,2015,Summer,Season,GV,1,0,C9,Maokai,Nidalee,Urgot,Sivir,Shen,"Fizz, TwistedFate, Azir",Rumble,RekSai,Viktor,Vayne,Braum,"Ryze, Kalista, Nautilus"
NALCS,2015,Summer,Season,T8,1,0,TSM,Maokai,Gragas,Azir,Kalista,Thresh,"Sivir, Yasuo, Gnar",Nautilus,Vi,Ezreal,Jinx,Shen,"Ryze, Fizz, Alistar"
NALCS,2015,Summer,Season,TIP,1,0,DIG,Gnar,LeeSin,TwistedFate,Sivir,Shen,"RekSai, Kalista, Gragas",Rumble,JarvanIV,Varus,Corki,Alistar,"Nidalee, Ryze, Maokai"
NALCS,2015,Summer,Season,NME,0,1,GV,Irelia,Gragas,Ahri,KogMaw,Janna,"Nidalee, Sivir, JarvanIV",Maokai,RekSai,Azir,Tristana,Braum,"Ryze, Kalista, Shen"
NALCS,2015,Summer,Season,C9,1,0,DIG,Maokai,Rengar,Orianna,Kalista,Karma,"Annie, Alistar, RekSai",JarvanIV,LeeSin,Diana,Sivir,Nautilus,"TwistedFate, Ryze, Fizz"
NALCS,2015,Summer,Season,TSM,0,1,TL,Maokai,Gragas,Orianna,Jinx,Shen,"Olaf, Kalista, Alistar",Nautilus,RekSai,Azir,Corki,Annie,"Ryze, Sivir, Nidalee"
NALCS,2015,Summer,Season,TIP,1,0,T8,Ryze,LeeSin,Ahri,Corki,Alistar,"Azir, Kalista, RekSai",Nautilus,Gragas,TwistedFate,Jinx,Shen,"Nidalee, Sivir, Yasuo"
NALCS,2015,Summer,Season,CLG,1,0,TDK,Fizz,Nautilus,TwistedFate,Tristana,Janna,"Sivir, Vladimir, Diana",Maokai,Evelynn,Ahri,Vayne,Alistar,"Ryze, Annie, Kalista"
NALCS,2015,Summer,Season,C9,1,0,NME,Rumble,Shyvana,Ahri,Kalista,Braum,"Nidalee, Gragas, RekSai",Maokai,Evelynn,MasterYi,Corki,Alistar,"Ryze, Azir, Orianna"
NALCS,2015,Summer,Season,TIP,1,0,TSM,Maokai,Nidalee,Orianna,KogMaw,Janna,"Azir, RekSai, Kalista",Shen,Gragas,TwistedFate,Corki,Annie,"Ryze, Sivir, Alistar"
NALCS,2015,Summer,Season,CLG,1,0,TL,Fizz,Gragas,Ezreal,Tristana,Alistar,"Azir, Annie, Nidalee",Hecarim,RekSai,Viktor,Corki,Janna,"Ryze, Sivir, Kalista"
NALCS,2015,Summer,Season,GV,0,1,DIG,Shen,Vi,Rumble,Tristana,Braum,"Azir, Kalista, TwistedFate",Gnar,RekSai,Ahri,Corki,Thresh,"Nidalee, Sivir, Ryze"
NALCS,2015,Summer,Season,TDK,0,1,T8,Rumble,Evelynn,Jayce,Tristana,Braum,"Annie, Kalista, Sivir",Maokai,Gragas,Varus,Corki,Alistar,"Vladimir, Ryze, Nidalee"
NALCS,2015,Summer,Season,TL,1,0,NME,Maokai,RekSai,TwistedFate,Kalista,Janna,"Nidalee, Shen, Alistar",Fizz,Gragas,Yasuo,Sivir,Nautilus,"Azir, Annie, Ryze"
NALCS,2015,Summer,Season,C9,0,1,CLG,Maokai,Nidalee,Orianna,Kalista,Karma,"Alistar, Fizz, Tristana",Kennen,Gragas,Azir,Sivir,Janna,"Ryze, Rumble, Braum"
NALCS,2015,Summer,Season,DIG,0,1,TSM,Rumble,RekSai,Viktor,Jinx,Thresh,"Azir, Kalista, Alistar",Maokai,Gragas,KogMaw,Tristana,Janna,"Ryze, Sivir, Fizz"
NALCS,2015,Summer,Season,TDK,0,1,TIP,Vladimir,Elise,Syndra,Vayne,Bard,"Nidalee, TwistedFate, Nautilus",Shen,LeeSin,Orianna,Sivir,Alistar,"Ryze, Kalista, RekSai"
NALCS,2015,Summer,Season,T8,0,1,GV,Maokai,Nidalee,Azir,Tristana,Braum,"Urgot, Rumble, Sivir",Gnar,Vi,KogMaw,Jinx,Janna,"Ryze, Shen, Kalista"
NALCS,2015,Summer,Season,T8,0,1,TL,Fizz,Gragas,Viktor,Corki,Braum,"Azir, Sivir, Alistar",Maokai,Nidalee,Orianna,KogMaw,Janna,"Ryze, Kalista, Tristana"
NALCS,2015,Summer,Season,DIG,0,1,CLG,Shen,RekSai,Lulu,KogMaw,Braum,"Rumble, TwistedFate, Kalista",Olaf,Gragas,Ezreal,Tristana,Alistar,"Ryze, Sivir, Ahri"
NALCS,2015,Summer,Season,GV,0,1,TIP,Maokai,Nidalee,Orianna,Lucian,Janna,"TwistedFate, KogMaw, LeeSin",Shen,Evelynn,Azir,Sivir,Alistar,"Ryze, Kalista, Fizz"
NALCS,2015,Summer,Season,NME,0,1,TSM,Nautilus,Nidalee,Viktor,Jinx,Morgana,"Azir, Annie, Kalista",Maokai,Gragas,KogMaw,Tristana,Janna,"Ryze, Sivir, Fizz"
NALCS,2015,Summer,Season,TDK,1,0,C9,Khazix,Zac,Zed,Lucian,Thresh,"Rumble, RekSai, Kalista",Maokai,Nunu,Orianna,Tristana,Karma,"Ryze, Nidalee, Vladimir"
NALCS,2015,Summer,Season,NME,0,1,DIG,Riven,Ekko,Viktor,Sivir,Nautilus,"Alistar, Annie, Kalista",JarvanIV,RekSai,Ezreal,KogMaw,Thresh,"Ryze, Nidalee, Maokai"
NALCS,2015,Summer,Season,CLG,1,0,T8,Olaf,Gragas,TwistedFate,Ezreal,Janna,"Nidalee, Tristana, Braum",Rumble,RekSai,Jayce,Corki,Alistar,"Ryze, Kalista, Sivir"
NALCS,2015,Summer,Season,TSM,0,1,C9,Shen,Gragas,Viktor,Sivir,Annie,"Rumble, Kalista, Maokai",Gnar,Shyvana,Orianna,Tristana,Karma,"Ryze, Azir, Nidalee"
NALCS,2015,Summer,Season,GV,0,1,TDK,Rumble,Gragas,JarvanIV,Sivir,Shen,"Evelynn, Zac, Vladimir",Kassadin,Elise,Irelia,Draven,Thresh,"Ryze, Nidalee, Kalista"
NALCS,2015,Summer,Season,TL,1,0,TIP,Maokai,Gragas,Azir,Sivir,Annie,"Nidalee, Shen, Alistar",Gnar,LeeSin,Viktor,KogMaw,Janna,"Kalista, Ryze, RekSai"
NALCS,2015,Summer,Season,T8,0,1,C9,Shen,Gragas,Orianna,Tristana,Alistar,"Karma, Nidalee, Sivir",Maokai,Shyvana,Lulu,Ashe,Braum,"Ryze, Kalista, Azir"
NALCS,2015,Summer,Season,TIP,1,0,GV,Gnar,Nidalee,Orianna,KogMaw,Alistar,"Rumble, Thresh, Kalista",Maokai,Rengar,TwistedFate,Sivir,Braum,"Ryze, Shen, Azir"
NALCS,2015,Summer,Season,TL,1,0,CLG,Maokai,Nidalee,Viktor,Kalista,Thresh,"Olaf, Gragas, Alistar",Fizz,Nautilus,TwistedFate,Sivir,Janna,"Ryze, Azir, Annie"
NALCS,2015,Spring,Playoffs,CLG,0,1,TL,Vladimir,LeeSin,TwistedFate,Lucian,Nautilus,"Morgana, Gragas, Zed",Rumble,Sejuani,Urgot,Graves,Alistar,"Vi, Kalista, Lulu"
NALCS,2015,Spring,Playoffs,TL,1,0,CLG,Lulu,Nunu,Corki,KogMaw,Janna,"TwistedFate, Vi, Kalista",Vladimir,Sejuani,Karthus,Lucian,Nautilus,"Morgana, Urgot, Zed"
NALCS,2015,Spring,Playoffs,CLG,0,1,TL,Rumble,JarvanIV,Ezreal,Sivir,Alistar,"Morgana, Urgot, Lulu",Hecarim,Sejuani,Vladimir,Lucian,Janna,"Kalista, Vi, TwistedFate"
NALCS,2015,Spring,Playoffs,TIP,1,0,GV,Hecarim,LeeSin,Vladimir,Sivir,Nautilus,"Nunu, Sejuani, Urgot",Maokai,RekSai,Orianna,Kalista,Thresh,"Leona, Rumble, TwistedFate"
NALCS,2015,Spring,Playoffs,GV,1,0,TIP,Rumble,RekSai,Fizz,Lucian,Janna,"TwistedFate, Yasuo, LeeSin",Morgana,Vi,Vladimir,Sivir,Leona,"Nunu, Sejuani, Urgot"
NALCS,2015,Spring,Playoffs,GV,0,1,TIP,Shyvana,Nunu,Vladimir,Sivir,Thresh,"TwistedFate, Yasuo, LeeSin",Hecarim,RekSai,Orianna,Graves,Alistar,"Urgot, Fizz, Rumble"
NALCS,2015,Spring,Playoffs,GV,0,1,TIP,Maokai,RekSai,Orianna,Graves,Morgana,"TwistedFate, LeeSin, Hecarim",Vladimir,Vi,Zed,Sivir,Leona,"Urgot, Fizz, Rumble"
NALCS,2015,Spring,Playoffs,C9,0,1,TL,Hecarim,Gragas,Corki,Draven,Morgana,"Vladimir, Lulu, Urgot",Sion,Sejuani,Lissandra,Lucian,Janna,"Nidalee, Kennen, Rumble"
NALCS,2015,Spring,Playoffs,TL,1,0,C9,Hecarim,Nunu,Azir,Sivir,Alistar,"Nidalee, Kennen, Rumble",Maokai,Sejuani,Lissandra,Lucian,Nautilus,"Lulu, Vladimir, Urgot"
NALCS,2015,Spring,Playoffs,C9,1,0,TL,Hecarim,Sejuani,Corki,Lucian,Nautilus,"Vladimir, Urgot, Azir",Sion,Nunu,Lulu,KogMaw,Janna,"Nidalee, Kennen, Rumble"
NALCS,2015,Spring,Playoffs,TL,0,1,C9,Lulu,Sejuani,Urgot,Kalista,Janna,"Nidalee, Kennen, Rumble",Maokai,Gragas,Corki,Lucian,Braum,"Vladimir, Azir, Hecarim"
NALCS,2015,Spring,Playoffs,C9,1,0,TL,Hecarim,Gragas,Lissandra,Sivir,Nautilus,"Vladimir, Azir, Urgot",Maokai,Sejuani,Lulu,Lucian,Alistar,"Nidalee, Rumble, Corki"
NALCS,2015,Spring,Playoffs,TSM,0,1,TIP,Lulu,Nidalee,Urgot,Corki,Janna,"Rumble, Morgana, TwistedFate",Shyvana,Nunu,Orianna,Sivir,Nautilus,"Maokai, Sejuani, Hecarim"
NALCS,2015,Spring,Playoffs,TIP,0,1,TSM,Kennen,Nunu,Karthus,Urgot,Nautilus,"Sejuani, Cassiopeia, Sivir",Lulu,Gragas,Ahri,Jinx,Thresh,"Rumble, Morgana, Hecarim"
NALCS,2015,Spring,Playoffs,TIP,0,1,TSM,Gnar,LeeSin,TwistedFate,Sivir,Leona,"Sejuani, Cassiopeia, Lulu",Maokai,Gragas,Leblanc,Lucian,Thresh,"Rumble, Morgana, Hecarim"
NALCS,2015,Spring,Playoffs,TIP,0,1,TSM,Shyvana,Nunu,Lulu,KogMaw,Alistar,"Sejuani, Maokai, Thresh",Sion,Gragas,Urgot,Corki,Nautilus,"Rumble, Morgana, Hecarim"
NALCS,2015,Spring,Playoffs,TIP,1,0,TL,Gnar,Gragas,Orianna,Kalista,Thresh,"Maokai, Sion, Urgot",Vladimir,RekSai,Zed,Vayne,Nautilus,"Rumble, Hecarim, Morgana"
NALCS,2015,Spring,Playoffs,TL,1,0,TIP,Rumble,Sejuani,Corki,Twitch,Thresh,"Orianna, Gnar, LeeSin",Morgana,RekSai,Yasuo,Sivir,Janna,"Gragas, Hecarim, Urgot"
NALCS,2015,Spring,Playoffs,TL,0,1,TIP,Hecarim,RekSai,Azir,Vayne,Janna,"Orianna, Gnar, LeeSin",Shyvana,Gragas,Kassadin,Corki,Nautilus,"Urgot, Sejuani, Rumble"
NALCS,2015,Spring,Playoffs,TL,1,0,TIP,Sion,Gragas,Ahri,Sivir,Nautilus,"Orianna, LeeSin, Gnar",Hecarim,Nunu,Leblanc,Corki,Thresh,"Rumble, Urgot, Sejuani"
NALCS,2015,Spring,Playoffs,TIP,0,1,TL,Gnar,Sejuani,Ziggs,Kalista,Janna,"Sion, Maokai, Urgot",Lulu,Nunu,Corki,Lucian,Nautilus,"Orianna, Gragas, Rumble"
NALCS,2015,Spring,Playoffs,TSM,0,1,C9,Lulu,Gragas,Ahri,Jinx,Nami,"Rumble, Vladimir, Nautilus",Maokai,Sejuani,Urgot,Sivir,Braum,"Thresh, Hecarim, Janna"
NALCS,2015,Spring,Playoffs,C9,0,1,TSM,Maokai,Gragas,Corki,Lucian,Morgana,"Thresh, Janna, Urgot",Sion,Sejuani,KogMaw,Kalista,Kennen,"Rumble, Hecarim, Nautilus"
NALCS,2015,Spring,Playoffs,TSM,1,0,C9,Maokai,Sejuani,Urgot,Corki,Kennen,"Rumble, Vladimir, Nautilus",Sion,Gragas,Lulu,Sivir,Braum,"Thresh, Hecarim, Janna"
NALCS,2015,Spring,Playoffs,C9,0,1,TSM,Vladimir,Zac,Zed,Sivir,Nautilus,"Thresh, Urgot, Gragas",Maokai,Vi,Chogath,Kalista,Kennen,"Rumble, Hecarim, Sejuani"
NALCS,2015,Summer,Playoffs,TIP,1,0,DIG,Shen,Elise,Azir,KogMaw,Janna,"Ahri, Kalista, RekSai",Gnar,Ekko,Viktor,Tristana,Alistar,"Maokai, Nidalee, LeeSin"
NALCS,2015,Summer,Playoffs,DIG,0,1,TIP,Gnar,Nidalee,Kassadin,Lucian,Braum,"Maokai, LeeSin, Alistar",Shen,Elise,Lulu,KogMaw,Leona,"Kalista, Ahri, TwistedFate"
NALCS,2015,Summer,Playoffs,TIP,1,0,DIG,Shen,Elise,Azir,Tristana,Alistar,"Kalista, Ahri, TwistedFate",Gangplank,RekSai,KogMaw,Corki,Thresh,"Maokai, LeeSin, Nidalee"
NALCS,2015,Summer,Playoffs,GV,0,1,TSM,Shen,Evelynn,Azir,Tristana,Thresh,"Diana, Ahri, Kalista",Olaf,Nidalee,Lulu,Sivir,Braum,"Rumble, Janna, Alistar"
NALCS,2015,Summer,Playoffs,GV,1,0,TSM,Shen,Elise,Urgot,Tristana,Braum,"Diana, Ahri, Kalista",Olaf,Nidalee,Orianna,Corki,Thresh,"Rumble, Janna, Alistar"
NALCS,2015,Summer,Playoffs,TSM,1,0,GV,Olaf,Nidalee,Lulu,Jinx,Thresh,"Rumble, Shen, Tristana",Maokai,Elise,Orianna,Ashe,Alistar,"Diana, Kalista, Braum"
NALCS,2015,Summer,Playoffs,GV,0,1,TSM,Shen,Evelynn,Urgot,Tristana,Janna,"Kalista, Olaf, Lulu",Gnar,Elise,Ahri,Sivir,Alistar,"Rumble, Nidalee, Braum"
NALCS,2015,Summer,Playoffs,CLG,1,0,TIP,Olaf,Ekko,Viktor,Tristana,Braum,"Azir, Nidalee, Elise",Shen,Evelynn,Lulu,KogMaw,Alistar,"TwistedFate, Kalista, Gragas"
NALCS,2015,Summer,Playoffs,TIP,0,1,CLG,Maokai,LeeSin,Lulu,Vayne,Braum,"TwistedFate, Kalista, Alistar",Gnar,Ekko,Orianna,Tristana,Thresh,"Nidalee, Elise, Azir"
NALCS,2015,Summer,Playoffs,CLG,1,0,TIP,Gnar,Ekko,Orianna,Jinx,Alistar,"Nidalee, Elise, Azir",Maokai,LeeSin,Viktor,KogMaw,Braum,"Kalista, TwistedFate, Tristana"
NALCS,2015,Summer,Playoffs,TL,0,1,TSM,Gnar,Elise,Lulu,KogMaw,Thresh,"Olaf, Alistar, Rumble",Maokai,Ekko,Azir,Jinx,Braum,"Kalista, Nidalee, Janna"
NALCS,2015,Summer,Playoffs,TSM,1,0,TL,Gnar,Nidalee,Azir,Jinx,Braum,"Janna, Kalista, TwistedFate",Maokai,Elise,Viktor,Sivir,Alistar,"Ekko, Lulu, Olaf"
NALCS,2015,Summer,Playoffs,TL,1,0,TSM,Nautilus,Gragas,Azir,Vayne,Braum,"Olaf, Ekko, Elise",Maokai,Evelynn,Ahri,Sivir,Alistar,"Kalista, Nidalee, Janna"
NALCS,2015,Summer,Playoffs,TSM,1,0,TL,Gnar,Ekko,Lulu,Jinx,Thresh,"Kalista, Alistar, Janna",Nautilus,Gragas,Viktor,Twitch,Braum,"Olaf, Nidalee, Azir"
NALCS,2015,Summer,Playoffs,TL,1,0,TIP,Maokai,Gragas,Orianna,Vayne,Janna,"Elise, KogMaw, Nidalee",Ryze,LeeSin,Lulu,Ashe,Leona,"Kalista, Azir, Alistar"
NALCS,2015,Summer,Playoffs,TIP,1,0,TL,Shen,Evelynn,Orianna,Ashe,Soraka,"Vayne, Alistar, Tristana",Gangplank,Gragas,Lulu,KogMaw,Braum,"Nidalee, Azir, Kalista"
NALCS,2015,Summer,Playoffs,TL,1,0,TIP,Sion,Gragas,Orianna,Vayne,Alistar,"Nidalee, Soraka, Shen",Malphite,Elise,Lulu,KogMaw,Janna,"Kalista, Azir, Maokai"
NALCS,2015,Summer,Playoffs,TIP,0,1,TL,Maokai,Evelynn,Diana,Ashe,Leona,"Vayne, Alistar, Azir",Nautilus,Gragas,Orianna,Lucian,Janna,"Nidalee, Shen, Kalista"
NALCS,2015,Summer,Playoffs,CLG,1,0,TSM,Yasuo,Gragas,Viktor,Tristana,Braum,"Azir, Maokai, Lulu",Gnar,Nidalee,Orianna,KogMaw,Janna,"Kalista, Alistar, Ashe"
NALCS,2015,Summer,Playoffs,TSM,0,1,CLG,Nautilus,Ekko,Yasuo,KogMaw,Alistar,"Kalista, Olaf, Tristana",Gnar,Gragas,Viktor,Jinx,Janna,"Azir, Maokai, Lulu"
NALCS,2015,Summer,Playoffs,CLG,1,0,TSM,Gnar,Ekko,Viktor,Ashe,Braum,"Azir, Maokai, Lulu",Nautilus,Gragas,Yasuo,KogMaw,Janna,"Kalista, Alistar, Tristana"
NALCS,2015,Summer,Regional,C9,0,1,GV,Rumble,Amumu,Diana,Tristana,Karma,"Urgot, Nidalee, Lulu",Gnar,Gragas,Viktor,Ashe,Braum,"Kalista, Fizz, Azir"
NALCS,2015,Summer,Regional,C9,0,1,GV,Lulu,Amumu,Yasuo,Tristana,Karma,"Urgot, Nidalee, Braum",Gnar,Gragas,Viktor,Ashe,Alistar,"Kalista, Fizz, Azir"
NALCS,2015,Summer,Regional,C9,1,0,GV,Maokai,Shyvana,Orianna,Varus,Braum,"Urgot, Nidalee, Lulu",Gnar,Gragas,Viktor,Ashe,Alistar,"Kalista, Azir, Fizz"
NALCS,2015,Summer,Regional,C9,1,0,GV,Maokai,Khazix,Viktor,Varus,Braum,"Urgot, Nidalee, Lulu",Gangplank,Gragas,TwistedFate,Ashe,Alistar,"Kalista, Azir, Shyvana"
NALCS,2015,Summer,Regional,C9,1,0,GV,Shen,Elise,Azir,Ashe,Janna,"Urgot, Nidalee, Lulu",Malphite,LeeSin,Fizz,Tristana,Braum,"Kalista, Shyvana, Maokai"
NALCS,2015,Summer,Regional,TIP,1,0,C9,Shen,Gragas,Azir,Sivir,Soraka,"Lulu, Braum, Tristana",Maokai,Elise,Varus,Ashe,Janna,"Kalista, Nidalee, Evelynn"
NALCS,2015,Summer,Regional,C9,0,1,TIP,Gnar,Shyvana,Ahri,Ashe,Karma,"Lulu, Nidalee, Shen",Fizz,Elise,Orianna,Sivir,Soraka,"Azir, Kalista, Braum"
NALCS,2015,Summer,Regional,TIP,0,1,C9,Shen,Evelynn,Orianna,Sivir,Alistar,"Braum, Tristana, Kalista",Rumble,Gragas,Yasuo,Vayne,Morgana,"Nidalee, Soraka, Azir"
NALCS,2015,Summer,Regional,C9,1,0,TIP,Rumble,Gragas,Diana,Vayne,Morgana,"Soraka, Nidalee, Lulu",Shen,Elise,Yasuo,Sivir,Alistar,"Braum, Azir, Kalista"
NALCS,2015,Summer,Regional,TIP,0,1,C9,Lulu,Ekko,Velkoz,Kalista,Janna,"Braum, Gragas, Vayne",Maokai,Elise,Azir,Tristana,Karma,"Soraka, Nidalee, Shen"
NALCS,2015,Summer,Regional,TL,0,1,C9,Nautilus,Nidalee,Lulu,Vayne,Alistar,"Rumble, Karma, Elise",Maokai,Gragas,Orianna,Draven,Braum,"Kalista, Azir, Gangplank"
NALCS,2015,Summer,Regional,C9,0,1,TL,Shen,Elise,Diana,Vayne,Braum,"Gangplank, Maokai, Lulu",Gnar,Gragas,Viktor,Corki,Alistar,"Nidalee, Kalista, Azir"
NALCS,2015,Summer,Regional,TL,0,1,C9,Gnar,Gragas,Viktor,Corki,Alistar,"Draven, Maokai, Nidalee",Rumble,Ekko,Orianna,Vayne,Braum,"Kalista, Azir, Gangplank"
NALCS,2015,Summer,Regional,C9,1,0,TL,Sion,Nidalee,Viktor,Draven,Morgana,"Gangplank, Maokai, Gragas",Lulu,RekSai,Orianna,Vayne,Braum,"Kalista, Azir, Rumble"
NALCS,2016,Spring,Season,TSM,0,1,CLG,DrMundo,Elise,TwistedFate,Tristana,Alistar,"Fiora, Olaf, Gangplank",Jax,RekSai,Lissandra,Kalista,Bard,"TahmKench, Ryze, Corki"
NALCS,2016,Spring,Season,C9,0,1,IMT,Ryze,LeeSin,Ekko,MissFortune,Braum,"Alistar, Fiora, Lissandra",Chogath,RekSai,TwistedFate,Lucian,Janna,"TahmKench, Lulu, Gangplank"
NALCS,2016,Spring,Season,DIG,0,1,NRG,Malphite,Kindred,Anivia,Ezreal,Alistar,"TahmKench, Lulu, RekSai",Fiora,LeeSin,Viktor,Lucian,Janna,"Gangplank, Ryze, Elise"
NALCS,2016,Spring,Season,REN,1,0,TL,DrMundo,RekSai,Orianna,Kalista,Alistar,"Kindred, TahmKench, Gangplank",Gnar,Elise,Viktor,Lucian,Janna,"Ryze, Lulu, Thresh"
